stationid,observationdate,rainfall,rain_unit,temperature,temperature_unit,temp_category,is_hot,is_cold
S281,2023-01-05,34.33571861604041,,11.774575525988402,c,Cool,False,False
S344,2023-10-01,47.943074702608776,mm,10.491039389095585,C,Cool,False,False
S101,2023-10-25,16.384456726244203,,30.962978403343172,Celsius,Hot,True,False
S282,2023-06-26,15.38816163279626, INCH,41.0840836248084,Celsius,Hot,True,False
S358,2023-08-16,5.249079671147639,,20.419465637367573,Celsius,Warm,False,False
S163,2023-11-19,38.02830898276634,inch,35.05958268833776, celsius ,Hot,True,False
S203,2023-01-06,45.73204058268863, INCH,43.32158292723022, celsius ,Hot,True,False
S100,2023-02-28,4.50025028041241,MM,44.418858097193,Celsius,Hot,True,False
S279,2023-12-30,9.711626411761232, INCH,10.422859213985957,c,Cool,False,False
S227,2023-04-08,36.426684734271554,MM,12.100058859480326,C,Cool,False,False
S030,2023-07-19,2.947553391512958,MM,41.66073528394632,c,Hot,True,False
S385,2023-05-09,29.260790591029124,mm,35.54887601388573, celsius ,Hot,True,False
S304,2023-11-29,25.416868250202132,,32.867791730526605,c,Hot,True,False
S275,2023-12-23,48.41755566640283,MM,38.60522238912508,C,Hot,True,False
S127,2023-03-10,39.22442334878175, INCH,12.77509537851548, celsius ,Cool,False,False
S219,2023-02-07,25.017780195064503,,19.793935852838416,C,Warm,False,False
S151,2023-12-02,39.46686255226487,mm,28.07123891595034,C,Hot,True,False
S047,2023-09-29,40.71054972980269,MM,38.34437215842141,c,Hot,True,False
S204,2023-04-03,10.12544000320051,mm,13.44066113938763,c,Cool,False,False
S231,2023-01-24,34.76258686916047,inch,40.51788542043275,Celsius,Hot,True,False
S027,2023-04-10,30.48515780765649,,34.68888570930086,C,Hot,True,False
S189,2023-08-19,27.230019210300927, INCH,42.9432701253452, celsius ,Hot,True,False
S165,2023-07-31,44.08714783196081, INCH,30.1629174605434,Celsius,Hot,True,False
S212,2023-10-06,33.38411001822016,mm,39.26455788813959,Celsius,Hot,True,False
S092,2023-12-21,10.728183929367413,inch,18.04844865621306,C,Warm,False,False
S066,2023-10-26,38.973380025228,mm,15.277372683934669,Celsius,Warm,False,False
S202,2023-10-08,25.017780195064503,MM,34.42984382430839,c,Hot,True,False
S237,2023-07-28,23.57022861554534,,15.434627998894063,c,Warm,False,False
S087,2023-12-11,3.1489926247440128,MM,30.52948902371638,c,Hot,True,False
S096,2023-01-25,2.2539617535999588, INCH,29.503783607254928, celsius ,Hot,True,False
S339,2023-08-22,25.017780195064503, INCH,25.32465457411393,C,Hot,True,False
S399,2023-01-21,40.21836145588707,inch,31.17271902961684,Celsius,Hot,True,False
S131,2023-07-26,36.44614305541843,,18.63020909409088,C,Warm,False,False
S182,2023-05-22,25.017780195064503,inch,37.62040758204994,C,Hot,True,False
S018,2023-01-14,12.488804355526922,inch,33.472442905345225, celsius ,Hot,True,False
S126,2023-03-12,34.08384908933426,mm,14.759626960088212,c,Cool,False,False
S380,2023-11-11,23.46018812361593,MM,14.699100468431883,C,Cool,False,False
S340,2023-12-06,21.25986081141876,mm,28.25215434938139,C,Hot,True,False
S361,2023-09-18,38.4122840955049, INCH,22.717138555240425,c,Warm,False,False
S102,2023-02-06,4.82190976741344,MM,26.254305306844877,Celsius,Hot,True,False
S093,2023-11-12,25.017780195064503,mm,34.16019763614835,Celsius,Hot,True,False
S316,2023-04-02,8.32367844103834,inch,31.344493565555894, celsius ,Hot,True,False
S251,2023-08-05,5.759015952753865,mm,36.23980935379012,c,Hot,True,False
S024,2023-10-16,3.982620471469672,mm,38.83987119979264,Celsius,Hot,True,False
S365,2023-12-30,34.55848382277162,inch,33.39891848658485, celsius ,Hot,True,False
S167,2023-11-08,36.30533301348121,,25.477953700862663,Celsius,Hot,True,False
S140,2023-02-11,16.345665775021324, INCH,27.96644750017134,C,Hot,True,False
S181,2023-03-30,38.39665845023313,inch,31.16842703812081,c,Hot,True,False
S004,2023-03-18,19.51377194241569,mm,10.105345295049167,Celsius,Cool,False,False
S094,2023-08-23,28.51089623329399,MM,24.502017940970376,Celsius,Warm,False,False
S389,2023-11-29,27.58560012582692,MM,13.839414898136097,C,Cool,False,False
S072,2023-08-30,12.229552308727836,,38.57702192640239,c,Hot,True,False
S300,2023-11-27,1.5874361080782329,,32.60130919618125,Celsius,Hot,True,False
S254,2023-04-28,25.017780195064503,MM,12.916964783874745,c,Cool,False,False
S134,2023-12-03,43.35852831270158, INCH,14.263685624592718,Celsius,Cool,False,False
S056,2023-01-12,15.279307535512194, INCH,18.96819814913488,c,Warm,False,False
S014,2023-07-13,27.6093199385597,mm,31.17792611979513,C,Hot,True,False
S178,2023-07-07,20.6069051336104,,28.38795460561114,c,Hot,True,False
S101,2023-04-17,14.327061108921486,inch,13.405601461632443, celsius ,Cool,False,False
S180,2023-12-02,0.5144720686871052,,39.580389432334215,C,Hot,True,False
S257,2023-03-14,6.94991349103582,inch,12.377916758617436,C,Cool,False,False
S268,2023-04-21,40.55504117825439,MM,17.437222584963486,C,Warm,False,False
S362,2023-12-14,45.28405667448474,MM,43.08078520129791, celsius ,Hot,True,False
S037,2023-01-11,13.593046060001868,MM,29.588862259662783,C,Hot,True,False
S204,2023-09-14,23.15448401339037,,43.557074623987326,C,Hot,True,False
S155,2023-10-28,25.017780195064503,MM,26.4073398924832,c,Hot,True,False
S273,2023-09-04,20.2310874494897,,41.51790954972276, celsius ,Hot,True,False
S167,2023-04-09,5.191022157088609,,28.47769906450307, celsius ,Hot,True,False
S032,2023-03-14,45.40000357503137,mm,17.933534214074406,c,Warm,False,False
S299,2023-03-19,47.4840784687664,inch,14.57621787460561,c,Cool,False,False
S219,2023-08-24,25.017780195064503,mm,40.04259864880521, celsius ,Hot,True,False
S093,2023-01-16,25.017780195064503,,21.3035276411371,C,Warm,False,False
S201,2023-09-01,43.56416128179419,MM,25.79146011804573,C,Hot,True,False
S231,2023-06-22,25.644227016523764,inch,10.082550521319757,Celsius,Cool,False,False
S085,2023-02-21,5.160209905897773,MM,22.071648267655505,Celsius,Warm,False,False
S035,2023-05-26,14.067284171937615,inch,12.0342241003942,c,Cool,False,False
S176,2023-12-06,25.017780195064503,mm,27.98352223505706,c,Hot,True,False
S276,2023-09-23,24.7533601360805,MM,42.30008695488336,c,Hot,True,False
S399,2023-05-02,11.749304888393064, INCH,20.53677773116613, celsius ,Warm,False,False
S117,2023-10-26,39.47010954936709,MM,10.50413103034274,c,Cool,False,False
S204,2023-07-03,36.15727104353187,inch,20.36134608596321,c,Warm,False,False
S215,2023-02-11,26.90616295422048, INCH,25.79248518781099,Celsius,Hot,True,False
S349,2023-11-03,39.87711771683396,mm,39.343349433988365,Celsius,Hot,True,False
S069,2023-01-16,24.634150582421167,MM,18.43919750762404, celsius ,Warm,False,False
S255,2023-06-07,31.30198081017896,,12.33455142379394,C,Cool,False,False
S231,2023-10-18,42.60394717903304,inch,24.717450131957435,C,Warm,False,False
S362,2023-01-11,45.812380236849975,mm,16.571864053513472,C,Warm,False,False
S395,2023-11-09,5.43747121763346,inch,33.795743308535386, celsius ,Hot,True,False
S248,2023-03-21,13.04618674175016,mm,26.85509514085973, celsius ,Hot,True,False
S396,2023-04-08,45.97841123174702,mm,38.78488652533555,Celsius,Hot,True,False
S283,2023-08-15,12.993029443340232,,23.73983953380016,c,Warm,False,False
S356,2023-11-21,39.42141448904367, INCH,12.721438978222688,c,Cool,False,False
S241,2023-12-04,4.359300440937125,MM,21.627309267852134, celsius ,Warm,False,False
S109,2023-02-24,25.017780195064503,inch,14.686286093706492,Celsius,Cool,False,False
S160,2023-08-23,33.25716088832077,inch,14.776847574790589,c,Cool,False,False
S129,2023-03-28,27.386795795650936,,27.043182717566072, celsius ,Hot,True,False
S049,2023-05-30,41.074520042265775,mm,20.86887210328937, celsius ,Warm,False,False
S041,2023-09-16,12.995642428850363, INCH,34.60207830019813,c,Hot,True,False
S037,2023-11-07,31.70947820255884,MM,26.91019953266709,C,Hot,True,False
S382,2023-02-09,35.889500970631104,,28.442574846369062,C,Hot,True,False
S039,2023-12-19,31.339448192466023,mm,32.21933019818479,c,Hot,True,False
S109,2023-09-16,46.991255959092776,inch,15.4338441924966,c,Warm,False,False
S064,2023-12-13,35.64749797619525,inch,33.514019045691015,C,Hot,True,False
S175,2023-05-15,39.6444533541809,inch,17.703171309362496,C,Warm,False,False
S209,2023-01-14,44.58045584594939,,16.540514583751047,Celsius,Warm,False,False
S379,2023-12-28,16.812141565647792,inch,41.266728827931445,Celsius,Hot,True,False
S106,2023-04-24,8.390014206700002, INCH,21.264813359508928,c,Warm,False,False
S206,2023-01-19,26.359680596666674,inch,31.529748141999143,C,Hot,True,False
S247,2023-11-28,46.207182648500186,inch,30.42394370900367,C,Hot,True,False
S323,2023-12-09,28.78830607790887,inch,34.93010818272369,c,Hot,True,False
S316,2023-09-03,36.07868926734516,,36.88766007860221, celsius ,Hot,True,False
S384,2023-06-26,26.305304233125717,mm,29.02741274428349, celsius ,Hot,True,False
S143,2023-02-01,25.017780195064503,mm,27.57299252527915,C,Hot,True,False
S005,2023-08-21,48.45173673206966,mm,21.05404377433587, celsius ,Warm,False,False
S188,2023-04-10,43.95824674882798,mm,37.96483021495292,C,Hot,True,False
S255,2023-08-13,23.599022677776528,MM,35.488342845747724, celsius ,Hot,True,False
S372,2023-04-27,43.85568683717798, INCH,15.557434071998117,c,Warm,False,False
S366,2023-07-26,3.626975562332557,inch,13.225295092508428,C,Cool,False,False
S356,2023-01-04,33.41472832538269,mm,34.650124274558,C,Hot,True,False
S273,2023-12-18,1.8198377154569343,,39.75402832095634, celsius ,Hot,True,False
S206,2023-12-14,1.9552607308417569,inch,35.180589729619136,Celsius,Hot,True,False
S114,2023-10-22,33.28174688507732,,12.901220372922849,c,Cool,False,False
S278,2023-05-29,44.98907932473409,MM,20.211595441045635,C,Warm,False,False
S289,2023-11-09,34.38775397822426,MM,41.41883855794923,c,Hot,True,False
S205,2023-08-17,48.872827698695744, INCH,30.20565756114869,Celsius,Hot,True,False
S305,2023-01-11,29.490830358070912,mm,30.2428180750864,C,Hot,True,False
S360,2023-08-22,45.73848801607907, INCH,25.992534024491555,Celsius,Hot,True,False
S158,2023-12-16,18.604243863470693,mm,12.992310034682228,Celsius,Cool,False,False
S358,2023-01-23,28.65973005932684,mm,28.63537587021608,c,Hot,True,False
S082,2023-09-23,48.716009504498935,MM,42.03682608895216,C,Hot,True,False
S270,2023-05-09,2.192953552037141,MM,30.884669759046822,c,Hot,True,False
S218,2023-02-01,28.37387765125221,inch,15.401094615489953,C,Warm,False,False
S306,2023-07-24,39.07611268753757,MM,23.77484443418451,C,Warm,False,False
S231,2023-01-18,35.28702116451695,MM,21.68462171296257,Celsius,Warm,False,False
S371,2023-09-16,31.87129922135342,MM,33.754438283891346, celsius ,Hot,True,False
S214,2023-04-17,23.97619575507708,,21.532271996263173,c,Warm,False,False
S284,2023-08-10,5.921047479492675, INCH,23.839111841908743,c,Warm,False,False
S185,2023-01-08,25.017780195064503, INCH,35.78265877204179,c,Hot,True,False
S121,2023-06-30,34.34113387272112,MM,13.59112979054846,C,Cool,False,False
S106,2023-09-01,25.017780195064503,MM,13.794166096719334, celsius ,Cool,False,False
S318,2023-03-03,20.51604056143193,MM,34.31935029351285, celsius ,Hot,True,False
S382,2023-04-07,7.243690602671404,mm,41.08213825024056, celsius ,Hot,True,False
S142,2023-12-10,11.886904895871051,,26.702248108276358,c,Hot,True,False
S366,2023-04-07,25.017780195064503,MM,34.59173297848784,c,Hot,True,False
S160,2023-10-30,17.648372191723745,,32.40380380145099,c,Hot,True,False
S014,2023-08-01,33.740936353472755,,34.13727017678107, celsius ,Hot,True,False
S193,2023-11-06,32.87176996070537,inch,27.45192759795734,c,Hot,True,False
S155,2023-12-19,35.601204692258456,MM,22.46060717286818,C,Warm,False,False
S101,2023-09-25,5.47968034906306,inch,15.923809283868618,C,Warm,False,False
S060,2023-02-23,18.35175187784323,mm,44.49982695417856,c,Hot,True,False
S043,2023-05-25,36.04615109109277,inch,34.993876169547235,c,Hot,True,False
S193,2023-09-03,40.9491712084352,mm,20.983188083041814, celsius ,Warm,False,False
S093,2023-11-26,6.310196751143837, INCH,44.024755952711246,c,Hot,True,False
S216,2023-06-10,39.28898237487517,,43.81702862585643,Celsius,Hot,True,False
S259,2023-12-10,24.389952749970888, INCH,23.74384748223832,C,Warm,False,False
S117,2023-12-23,27.59131455470291,inch,28.68359872845321,c,Hot,True,False
S364,2023-05-10,31.29125246385852, INCH,24.329755221942765,C,Warm,False,False
S015,2023-12-05,29.29711855380394,MM,25.164332256971026,C,Hot,True,False
S211,2023-11-23,19.72944390450788,mm,31.87007469495608,C,Hot,True,False
S031,2023-05-26,13.076310537924396,MM,23.529619509184528,Celsius,Warm,False,False
S185,2023-03-03,10.326956678152545,inch,24.60953443488833, celsius ,Warm,False,False
S066,2023-04-26,36.463924555297176,MM,41.49599169216933,C,Hot,True,False
S316,2023-12-08,9.88006048574916, INCH,36.5497347820537, celsius ,Hot,True,False
S356,2023-09-01,25.017780195064503,inch,25.45687038930964,c,Hot,True,False
S131,2023-08-23,16.79698422353053,MM,21.09283905835792,Celsius,Warm,False,False
S037,2023-03-13,7.675963368131489,MM,12.613818068061365,Celsius,Cool,False,False
S250,2023-02-28,32.35743028747225, INCH,15.43984226834495, celsius ,Warm,False,False
S170,2023-06-27,0.5924868842053344,,12.991328687344094,Celsius,Cool,False,False
S279,2023-08-02,25.017780195064503,MM,18.948143151984425,Celsius,Warm,False,False
S363,2023-04-17,25.017780195064503,MM,29.654850006543683,c,Hot,True,False
S135,2023-09-01,47.60557213281247,mm,37.46222652160991, celsius ,Hot,True,False
S294,2023-12-30,25.017780195064503, INCH,11.544342524578187, celsius ,Cool,False,False
S359,2023-06-17,19.849392150484206, INCH,27.97873334776367, celsius ,Hot,True,False
S206,2023-12-13,6.604492917569315,,10.471613467184916, celsius ,Cool,False,False
S073,2023-11-20,21.729077034780317,,10.967958289814508,Celsius,Cool,False,False
S105,2023-01-03,31.59084130368984,,10.32149486457024, celsius ,Cool,False,False
S044,2023-09-05,43.960545659063904,mm,24.05130441458284,Celsius,Warm,False,False
S261,2023-10-29,17.936255267247063,mm,28.1815532896818,Celsius,Hot,True,False
S059,2023-07-31,9.48560126562672, INCH,17.308047627061207,C,Warm,False,False
S061,2023-02-16,39.60032235659457,MM,18.531108230493764,C,Warm,False,False
S305,2023-06-04,18.480206045961147,mm,16.104653586294422, celsius ,Warm,False,False
S271,2023-09-11,25.024038937726928,MM,28.27049151808578,c,Hot,True,False
S397,2023-07-04,6.2591399101393,mm,11.101457229727092,c,Cool,False,False
S125,2023-12-17,29.55479654143556,mm,28.363894021991555,c,Hot,True,False
S119,2023-09-24,3.092210623586916,inch,25.265928613564974,Celsius,Hot,True,False
S012,2023-08-20,25.27532947080301,mm,36.59323546692761,Celsius,Hot,True,False
S236,2023-11-28,27.31862965666091, INCH,18.459550482915297,Celsius,Warm,False,False
S024,2023-09-26,30.53382190167612,MM,13.590695688630213,Celsius,Cool,False,False
S395,2023-10-17,29.09370133231501,MM,12.574779964179406,C,Cool,False,False
S257,2023-10-04,6.812711441932118,inch,30.20583671459797,C,Hot,True,False
S251,2023-04-09,17.42683710262168,,39.9989861541855, celsius ,Hot,True,False
S094,2023-01-27,29.396136209155262,inch,36.96472856339976,Celsius,Hot,True,False
S380,2023-12-26,25.017780195064503, INCH,24.523498810975788,c,Warm,False,False
S380,2023-03-14,36.79740039506658,,41.595599353434295,C,Hot,True,False
S022,2023-12-12,28.97268981792807,inch,39.95176395497106, celsius ,Hot,True,False
S089,2023-10-22,27.35168956859332,,28.61121517581428, celsius ,Hot,True,False
S079,2023-08-03,25.017780195064503, INCH,18.232134958996976,Celsius,Warm,False,False
S039,2023-08-08,32.648798890689555,MM,33.740182642313584,Celsius,Hot,True,False
S284,2023-03-18,46.03888774841018, INCH,17.052864227724584, celsius ,Warm,False,False
S149,2023-12-11,21.617555278582724,mm,31.99404662190813,c,Hot,True,False
S343,2023-06-21,2.1361550767173663,,37.99197869988154,c,Hot,True,False
S052,2023-01-05,17.22437420674166,,31.346486909707032, celsius ,Hot,True,False
S382,2023-05-22,37.48462864451864,mm,38.08952201904855,c,Hot,True,False
S147,2023-04-01,27.45862057006674,,27.269310975095067,c,Hot,True,False
S396,2023-08-08,12.155630019891827,,14.677747818171934,C,Cool,False,False
S204,2023-07-10,41.431716653406944,mm,25.77862244594076,Celsius,Hot,True,False
S078,2023-03-03,39.41304445752812, INCH,13.60944408650339,Celsius,Cool,False,False
S051,2023-11-26,9.199626428579268,MM,36.71679673486135,Celsius,Hot,True,False
S362,2023-01-10,22.083992239779825,MM,19.40027453970785, celsius ,Warm,False,False
S266,2023-06-20,1.804913636445521,MM,42.71973679584652,Celsius,Hot,True,False
S116,2023-12-09,36.81537157521045,,30.781071404074424,C,Hot,True,False
S330,2023-01-18,25.017780195064503,,13.133761498247818, celsius ,Cool,False,False
S273,2023-10-04,16.247579155308927, INCH,41.03832218527385,c,Hot,True,False
S061,2023-02-23,7.18389176468256,mm,29.12868365080164,C,Hot,True,False
S336,2023-09-01,22.002369935353112,inch,15.70827803356652,c,Warm,False,False
S048,2023-07-26,29.970907388281447,,29.244411739160025,C,Hot,True,False
S225,2023-05-06,16.403341459247777,,26.191219525863435,C,Hot,True,False
S233,2023-03-05,25.017780195064503,inch,19.42500367084588, celsius ,Warm,False,False
S070,2023-12-17,2.885152777451072,MM,10.22167523870819,C,Cool,False,False
S047,2023-12-13,0.7395391128107498, INCH,24.031957752885205, celsius ,Warm,False,False
S010,2023-02-08,23.38154595876518, INCH,26.68937849508899,c,Hot,True,False
S080,2023-04-05,10.800527114999548,,24.35972261320271, celsius ,Warm,False,False
S013,2023-10-20,33.989898445697,inch,34.575974917357925,Celsius,Hot,True,False
S314,2023-11-27,31.31051659578925, INCH,22.734661201691186,C,Warm,False,False
S157,2023-09-12,25.017780195064503,mm,40.64501027827662, celsius ,Hot,True,False
S144,2023-07-06,25.017780195064503,,26.92049775251058, celsius ,Hot,True,False
S063,2023-01-11,15.506835143053516,inch,32.900745565680715,C,Hot,True,False
S158,2023-12-30,29.688793566682747,,29.48299244017068, celsius ,Hot,True,False
S323,2023-11-18,34.75410801959167,,14.93158975647182,c,Cool,False,False
S101,2023-12-08,25.017780195064503, INCH,22.75411661378783,Celsius,Warm,False,False
S208,2023-05-10,25.017780195064503,MM,11.518084156096466,c,Cool,False,False
S162,2023-11-26,32.01214176092132,MM,19.222201587469293, celsius ,Warm,False,False
S145,2023-08-25,16.323841424189723,MM,18.74830502929336,Celsius,Warm,False,False
S300,2023-05-20,3.831180064340012,,30.40819890027235, celsius ,Hot,True,False
S102,2023-04-30,31.77993316064338, INCH,30.037161359734704,Celsius,Hot,True,False
S386,2023-06-08,37.3720097614757,,30.1029215961052,C,Hot,True,False
S110,2023-04-06,41.52469221111105, INCH,10.512132791639056,C,Cool,False,False
S129,2023-07-21,46.47202542161524,mm,31.844060107816684,c,Hot,True,False
S027,2023-04-18,25.017780195064503,mm,25.907786528351355,c,Hot,True,False
S137,2023-10-04,2.9426177035000944,MM,42.83927160965862, celsius ,Hot,True,False
S356,2023-02-24,34.101317739398894,mm,37.12878063361589,Celsius,Hot,True,False
S151,2023-06-15,42.53007538979109,mm,26.9865304952034,Celsius,Hot,True,False
S378,2023-01-29,2.728632676031689,mm,20.796441960506577, celsius ,Warm,False,False
S110,2023-08-23,1.3198702940259657,MM,10.774022373785725,C,Cool,False,False
S286,2023-03-27,46.80992814897244,,23.946026873726236, celsius ,Warm,False,False
S275,2023-12-05,17.026504427630325, INCH,27.899725389629445,C,Hot,True,False
S155,2023-10-28,9.96413568403548, INCH,17.433462637749837,c,Warm,False,False
S362,2023-05-30,9.529460506504975,mm,35.775590781483544,c,Hot,True,False
S296,2023-11-04,26.322623512487585,MM,35.82930662162687,c,Hot,True,False
S155,2023-04-09,28.35398093268396, INCH,40.03777564427293,C,Hot,True,False
S167,2023-12-29,35.602999486553244,,21.88373585294434,C,Warm,False,False
S019,2023-03-04,11.02395812849235, INCH,35.77378485086341,Celsius,Hot,True,False
S391,2023-03-25,10.77984494740975,MM,33.830011713239536,C,Hot,True,False
S338,2023-09-08,12.931716692759748,inch,26.02839992036178,Celsius,Hot,True,False
S292,2023-11-16,46.64447761588806,inch,22.283678677614382,C,Warm,False,False
S344,2023-09-27,44.18033461339151,mm,13.382755010448376,Celsius,Cool,False,False
S225,2023-11-30,45.70087725455182,,11.6353722613568, celsius ,Cool,False,False
S148,2023-04-01,25.017780195064503, INCH,21.621266866207137,C,Warm,False,False
S389,2023-01-27,5.3482778420014085,mm,19.74662301063501,c,Warm,False,False
S227,2023-09-03,46.50374462406587, INCH,31.676969792145155,C,Hot,True,False
S291,2023-04-29,15.30734198763196,MM,24.758216110684085, celsius ,Warm,False,False
S375,2023-03-30,34.24964801442611,MM,16.35144932756529,Celsius,Warm,False,False
S290,2023-12-21,14.847764134022976,,25.51948619026001,c,Hot,True,False
S117,2023-03-30,25.017780195064503,inch,14.52798065460781, celsius ,Cool,False,False
S310,2023-08-17,21.501988693014734,inch,44.77988489325699, celsius ,Hot,True,False
S013,2023-04-12,17.397792088667956,,38.26182687204685,c,Hot,True,False
S042,2023-01-17,35.02682542625447,mm,24.11282405491765,Celsius,Warm,False,False
S021,2023-10-21,46.561740553468574, INCH,38.46484479731572, celsius ,Hot,True,False
S136,2023-06-25,41.98117161732833, INCH,25.4021045663727,Celsius,Hot,True,False
S010,2023-12-03,9.329182172015807,mm,35.46420192735144,c,Hot,True,False
S225,2023-08-30,49.50344440544207,mm,40.41479631009842,C,Hot,True,False
S141,2023-07-25,1.2576072891884116, INCH,39.66406123137288,Celsius,Hot,True,False
S268,2023-02-20,25.017780195064503,inch,23.900347372387, celsius ,Warm,False,False
S128,2023-11-12,9.940032076140303,inch,22.58784513147983,Celsius,Warm,False,False
S151,2023-05-07,7.301836049143034,inch,20.09718908333715, celsius ,Warm,False,False
S384,2023-08-12,25.017780195064503, INCH,30.67881838390247, celsius ,Hot,True,False
S180,2023-08-09,26.465836456370862,mm,30.901062213197296, celsius ,Hot,True,False
S317,2023-12-31,12.561098736326215,MM,17.007782941655133,C,Warm,False,False
S345,2023-09-28,8.315986292214534,MM,31.64581571516835, celsius ,Hot,True,False
S065,2023-07-01,44.56331196837758,,20.29140055095821,C,Warm,False,False
S251,2023-04-01,7.723312883050837, INCH,11.633211894659825,c,Cool,False,False
S021,2023-02-04,25.017780195064503,MM,43.69191702699065,C,Hot,True,False
S272,2023-05-20,15.903083665309984,inch,41.52908505866307, celsius ,Hot,True,False
S205,2023-03-02,12.38512381655027, INCH,27.24405280592088,Celsius,Hot,True,False
S160,2023-11-05,25.017780195064503,inch,24.547368041513465,c,Warm,False,False
S041,2023-03-28,6.805984571584212,mm,33.38105773296354,c,Hot,True,False
S125,2023-12-26,33.0757108259084, INCH,42.34395696020695,c,Hot,True,False
S152,2023-02-27,3.747889799709792,mm,39.434796914580346,Celsius,Hot,True,False
S013,2023-09-20,30.241665687861943, INCH,37.3577600930855, celsius ,Hot,True,False
S079,2023-08-07,31.46584071185237,inch,14.607891433407575,c,Cool,False,False
S042,2023-10-21,39.88324724314552,inch,44.58063799374129, celsius ,Hot,True,False
S169,2023-08-02,25.017780195064503,MM,27.547906193306385,C,Hot,True,False
S249,2023-01-11,27.921644239707604, INCH,16.738495141651804, celsius ,Warm,False,False
S209,2023-08-21,21.538259917379172, INCH,26.41569160037509,Celsius,Hot,True,False
S026,2023-04-17,41.91635839845944, INCH,24.225945887419726,C,Warm,False,False
S265,2023-12-26,48.42730185546141,,30.18941115390908, celsius ,Hot,True,False
S275,2023-10-01,16.748700300546176,,10.976821979334275,C,Cool,False,False
S094,2023-11-21,33.14682754843141,inch,13.056044564633009, celsius ,Cool,False,False
S272,2023-09-26,25.017780195064503, INCH,32.96942641497114, celsius ,Hot,True,False
S005,2023-07-19,48.29200674862727,,27.943920206790693,c,Hot,True,False
S157,2023-06-08,36.84862532760986,MM,16.40689525737714,C,Warm,False,False
S052,2023-07-11,11.978580919789882, INCH,23.194299712891024,c,Warm,False,False
S151,2023-08-01,17.34708476296544, INCH,14.056183321746456,Celsius,Cool,False,False
S080,2023-12-04,47.54853955940728,MM,27.36320232110878, celsius ,Hot,True,False
S183,2023-11-11,37.03438410307043,,32.37692275531646,c,Hot,True,False
S354,2023-10-08,38.155725269328045,mm,42.15975560016389,Celsius,Hot,True,False
S293,2023-11-17,36.96568458813096,mm,37.8050112260891,c,Hot,True,False
S116,2023-11-07,24.391574918235705,,28.876661340745727,Celsius,Hot,True,False
S025,2023-10-24,24.646121700481764,mm,28.03257134989104,c,Hot,True,False
S278,2023-05-23,5.843847781874034,,14.09979747294671,C,Cool,False,False
S300,2023-11-16,46.0213114120992,inch,32.89420738220307,c,Hot,True,False
S344,2023-08-26,25.017780195064503,MM,21.05157295698197,Celsius,Warm,False,False
S051,2023-02-02,49.740054585801325, INCH,41.06293131490608,C,Hot,True,False
S295,2023-01-11,18.637471930138368, INCH,30.26672619851741, celsius ,Hot,True,False
S001,2023-07-12,44.71872916134495, INCH,42.48060729574951,C,Hot,True,False
S365,2023-12-25,33.263645671883054,mm,17.844432349409743,Celsius,Warm,False,False
S338,2023-06-27,36.30570411772795,inch,36.31396293601168,Celsius,Hot,True,False
S058,2023-07-03,14.80441598695419,,40.72460546501552,c,Hot,True,False
S126,2023-01-08,25.017780195064503,MM,20.7552168639765, celsius ,Warm,False,False
S329,2023-07-09,6.362760230928699,mm,41.71285864606858,Celsius,Hot,True,False
S366,2023-02-05,2.390619618117118,,25.092654216490622, celsius ,Hot,True,False
S223,2023-04-27,16.503062905455117,mm,39.52206969551506,Celsius,Hot,True,False
S302,2023-02-24,27.03239722635194,mm,28.24273069146292,c,Hot,True,False
S363,2023-02-17,35.27097823924933, INCH,36.57616616199124,Celsius,Hot,True,False
S269,2023-01-30,35.829340239705665,mm,10.68355262512395,C,Cool,False,False
S096,2023-11-22,43.299825718350974,,44.24940601972757,Celsius,Hot,True,False
S061,2023-05-05,25.017780195064503, INCH,31.505627478853054,c,Hot,True,False
S321,2023-08-13,41.69665412025968,inch,20.952900718801764,C,Warm,False,False
S181,2023-01-22,5.484427913348494,inch,19.053851165516814, celsius ,Warm,False,False
S133,2023-03-15,11.599107238757185,inch,44.11243528978053,c,Hot,True,False
S089,2023-01-31,16.703093097661064,,23.84496420282669,C,Warm,False,False
S312,2023-04-15,47.19943003728842,inch,29.20555940404202, celsius ,Hot,True,False
S005,2023-01-26,28.708983218801688, INCH,29.738681831032544,C,Hot,True,False
S343,2023-12-19,29.36479019823556,inch,35.10241162641216,c,Hot,True,False
S061,2023-07-03,46.26882049182516,,31.41634292199235,Celsius,Hot,True,False
S325,2023-04-24,20.66559978114412,MM,23.874671560783312,c,Warm,False,False
S028,2023-12-31,22.21232410065864,mm,15.730110053869618, celsius ,Warm,False,False
S329,2023-01-13,25.017780195064503,inch,26.412748378077737, celsius ,Hot,True,False
S057,2023-05-21,2.784217431074959, INCH,21.064271501766967,C,Warm,False,False
S208,2023-08-26,12.115933888977942,mm,12.514185322366249,c,Cool,False,False
S308,2023-12-12,18.64067724421191,mm,33.61438863195218,Celsius,Hot,True,False
S141,2023-08-24,14.36259433975407,mm,28.092009624419084, celsius ,Hot,True,False
S365,2023-04-26,21.42849116763641,inch,38.90416854806277,c,Hot,True,False
S077,2023-11-17,36.95644260515639,,33.45145657741252,C,Hot,True,False
S302,2023-04-14,0.9791111061843494,mm,33.212846019006264, celsius ,Hot,True,False
S196,2023-10-16,37.813820121204586,MM,28.11553396602637, celsius ,Hot,True,False
